year,country,R_geomean_logit,GM_PM25,sro_year,ssro_year,TempChange,Urban,CPI,CHERate,OutPocketRate,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,IncomeGroup
23,119,NA,15.1,0,0,1.122,41.102,40,NA,NA,3.240097247,NA,98.77534266,97.16666667,NA,UM
23,125,NA,4,0,0,0.384,78.162,NA,NA,NA,2.368493495,NA,85.74784135,78.16666667,NA,UM
23,126,NA,14.8,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,136,NA,3.6,0,0,0.598,23.068,NA,NA,NA,2.208483586,NA,NA,60.16666667,NA,LM
23,151,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,31,NA,2.8,NA,NA,NA,91.89,NA,NA,NA,2.031680636,NA,92.64830967,NA,NA,H
23,26,NA,14.7,9.263826802,9.347530076,1.199,68.775,36,NA,NA,1.768328904,NA,92.11851193,83,NA,H
23,172,NA,11.7,0.024344973,0,0.732,18.94,56,NA,NA,2.469099804,NA,91.35228775,76.5,NA,UM
23,175,NA,11.9,0,0,0.761,53.452,59,NA,NA,2.427352926,NA,NA,98.33333333,NA,UM
23,166,NA,8.8,0,0,1.032,57.972,70,NA,NA,2.334007688,NA,98.80628119,93.5,NA,H
23,235,NA,25.3,0.303325996,0.172825704,1.168,20.514,11,NA,NA,1.230669675,NA,25.67280584,49.8,NA,L
23,211,NA,31.9,0.038271122,0.008713111,2.238,56.124,13,NA,NA,2.064932514,NA,91.02274965,56,NA,L
23,193,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,189,NA,14,0.645141776,0.613044707,0.952,53.265,41,NA,NA,2.473341249,NA,97.59679393,92.6,NA,H
23,198,NA,7.2,NA,NA,0.922,96.04,NA,NA,NA,2.480704869,NA,99.55340585,NA,NA,H
23,195,NA,6.5,1.443720945,3.08292405,1.147,25.665,45,NA,NA,1.417973453,NA,77.40251537,62.4,NA,LM
23,194,NA,4,NA,NA,1.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,57,NA,4.7,NA,NA,1.012,42.583,NA,NA,NA,1.586644789,NA,100,NA,NA,NA
23,67,NA,1.4,NA,NA,2.482,87.507,NA,NA,NA,-0.860037348,NA,65.625,NA,NA,H
23,111,NA,10.5,4.987676275,5.580340337,1.232,14.471,NA,NA,NA,2.387378702,NA,99.23425596,NA,NA,H
23,77,NA,NA,NA,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,196,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,3,NA,42.8,0.460775797,0.137489671,1.327,26.314,16,NA,NA,1.788737775,NA,60.22271036,65.66666667,NA,L
23,1,NA,15.7,4.420729493,3.026161465,1.536,62.969,35,NA,NA,2.011213166,NA,83.90776435,95.33333333,NA,UM
23,2,NA,33,0.008355417,0.000622926,2.33,74.261,33,NA,NA,1.268311213,NA,83.0115141,88.16666667,NA,LM
23,131,NA,3.4,NA,NA,1.268,87.169,NA,NA,NA,2.352520171,NA,75.88588956,NA,NA,UM
23,15,NA,20.8,0.564031308,1.460031666,1.553,67.46,29,NA,NA,1.442104641,NA,63.91467225,42.16666667,NA,LM
23,16,NA,8.6,NA,NA,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,17,NA,9.1,0,0,0.862,24.38,NA,NA,NA,2.326051763,NA,98.38114136,87.4,NA,H
23,213,NA,25.9,1.554452404,1.07813355,2.087,63.431,49,NA,NA,1.991368324,NA,80.27641195,94.16666667,NA,UM
23,8,NA,25.9,0.570699155,0.376281306,2.061,56.776,30,NA,NA,2.088698719,NA,84.07672516,91.5,NA,UM
23,22,NA,7.3,0.00426037,0,0.879,83.365,64,NA,NA,1.610126016,NA,NA,77.8,NA,H
23,20,NA,12.1,0,0,NA,31.246,65,NA,NA,2.815546861,NA,98.30345637,79,NA,H
23,41,NA,16.8,0.416592851,0.608836693,1.286,46.201,NA,NA,NA,1.243968363,NA,94.08673305,81.5,NA,UM
23,32,NA,47.7,1.158454729,0.723772586,1.522,48.972,42,NA,NA,2.061684543,NA,30.38900993,76.6,NA,LM
23,29,NA,5.5,NA,NA,NA,100,NA,NA,NA,3.072181793,NA,99.94826421,NA,NA,H
23,35,NA,29.8,1.970742042,2.398470235,0.738,70.475,30,NA,NA,1.047299208,NA,69.74927827,69.83333333,NA,LM
23,40,NA,14.7,0.146225703,0.141660247,-0.425,71.56,55,NA,NA,0.659659047,NA,89.14384046,91.83333333,NA,UM
23,199,NA,6.8,NA,NA,0.956,48.92,NA,NA,NA,2.316976239,NA,99.86438356,NA,NA,H
23,44,NA,35.6,4.740338115,6.19330497,NA,14.058,19,NA,NA,2.68909068,NA,53.20748059,92,NA,L
23,60,NA,18.9,0.003043122,0,1.765,67.102,58,NA,NA,2.164016882,NA,88.0750751,93.33333333,NA,LM
23,93,NA,42.5,2.575411814,4.036618336,1.47,58.148,27,NA,NA,1.759952207,NA,60.9902394,63.66666667,NA,LM
23,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,95,NA,12.4,NA,NA,0.957,100,NA,NA,NA,2.453165393,NA,92.9411886,NA,NA,H
23,228,NA,30.2,0.453798436,0.655967814,1.268,42.648,24,NA,NA,0.942492105,NA,27.69546182,46.4,NA,L
23,224,NA,47.8,0.080883726,0.020086588,1.146,23.781,20,NA,NA,1.134921872,NA,24.19065911,59.2,NA,L
23,98,NA,9.9,1.911080354,0.273852259,0.65,29.613,20,NA,NA,2.644927272,NA,NA,76,NA,LM
23,62,NA,36.6,1.005946068,2.343448538,1.355,68.283,21,NA,NA,1.232710138,NA,58.06253638,68.16666667,NA,LM
23,103,NA,3.7,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,65,NA,16.8,9.066231331,10.73459266,NA,81.425,58,NA,NA,2.00405998,NA,81.58461374,90.5,NA,UM
23,69,NA,10,0.368949602,0.098399502,1.304,77.292,46,NA,NA,2.035201084,NA,84.08763561,98.83333333,NA,UM
23,47,NA,18.5,1.529329162,2.770198002,1.857,62.642,16,NA,NA,2.333841316,NA,86.25837551,43.33333333,NA,L
23,63,NA,36.9,1.169579735,1.830867032,1.658,46.235,19,NA,NA,1.62633087,NA,30.53791509,63.4,NA,L
23,82,NA,33.9,0.071209045,0,1.129,78.217,30,NA,NA,1.678467707,NA,66.59853961,56,NA,LM
23,53,NA,12.2,0,0,0.727,71.395,55,NA,NA,1.984749279,NA,NA,90.83333333,NA,UM
23,52,NA,13.5,1.06544538,0.445140476,0.995,83.213,30,NA,NA,2.369044757,NA,69.9329003,82.83333333,NA,UM
23,160,NA,28.1,2.727245563,1.577292925,0.999,74.118,34,NA,NA,2.483926313,NA,95.11428941,78.83333333,NA,LM
23,55,NA,34.4,0.168838252,0.031923382,1.49,41.985,22,NA,NA,1.47581411,NA,NA,93.33333333,NA,L
23,180,NA,17.5,0.784395019,0.365905054,0.669,24.369,32,NA,NA,1.840846534,NA,78.89099292,76.83333333,NA,LM
23,231,NA,5.5,4.114046787,7.739929646,1.075,57.74,55,NA,NA,1.704220039,NA,77.66911,97.66666667,NA,UM
23,58,NA,15.5,NA,NA,1.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,39,NA,4.1,NA,NA,0.791,62.066,NA,NA,NA,1.942464683,NA,94.91698713,NA,NA,H
23,89,NA,28.5,3.180937968,7.407868277,1.063,90.423,31,NA,NA,0.958370762,NA,78.15489688,73.8,NA,UM
23,61,NA,38.8,0.900358239,0.631301524,1.675,63.222,37,NA,NA,2.416409596,NA,53.52260779,80,NA,L
23,66,NA,12.3,0,0,0.767,36.694,53,NA,NA,2.564073979,NA,NA,75.6,NA,UM
23,70,NA,11,NA,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,71,NA,3.4,NA,NA,NA,95.015,NA,NA,NA,2.499417219,NA,96.355932,NA,NA,H
23,84,NA,27.5,2.996786995,4.351158539,1.559,37.264,25,NA,NA,1.740918466,NA,53.17711282,52.2,NA,L
23,74,NA,14.7,1.100049438,0.05531249,0.883,57.964,20,NA,NA,2.618434057,NA,52.22808996,55.33333333,NA,LM
23,80,NA,26.1,1.910627998,0.952055365,1.098,58.982,23,9.061697086,51.70559767,1.963131917,NA,79.40956914,78.16666667,NA,LM
23,217,NA,23.1,0.116961716,0.034466531,1.786,92.674,59,NA,NA,2.636236613,NA,98.98257887,97.2,NA,H
23,212,NA,17.9,1.052108569,0.20210617,1.267,56.652,44,NA,NA,2.416804107,NA,92.28175476,89.83333333,NA,UM
23,81,NA,3.7,0,0,NA,56.335,NA,NA,NA,2.20168029,NA,46.73932486,85.33333333,NA,LM
23,83,NA,20.6,2.344286012,1.270021194,1.417,37.146,27,NA,NA,1.54269435,NA,91.52352476,92.33333333,NA,LM
23,105,NA,26.7,1.945839565,0.203921176,1.204,29.48,38,NA,NA,1.875909949,NA,48.09752456,88.16666667,NA,LM
23,129,NA,48.1,0.001957194,0,1.855,56.133,28,NA,NA,0.651036983,NA,61.22657468,68.8,NA,LM
23,132,NA,18.3,0.166752327,0.177426394,1.994,68.785,35,NA,NA,0.332327163,NA,72.84740347,95.83333333,NA,LM
23,141,NA,13.5,0.67167576,0.674557429,0.687,37.628,26,NA,NA,1.610562259,NA,58.75256223,70.33333333,NA,L
23,143,NA,13,0.144730969,0.109019617,-0.059,53.005,49,NA,NA,0.4875936,NA,61.25058645,88.33333333,NA,UM
23,208,NA,6.2,NA,NA,1.689,71.925,NA,NA,NA,1.176819224,NA,99.1009896,NA,NA,H
23,148,NA,18.6,1.359645115,2.114515836,1.026,59.277,20,NA,NA,1.755314799,NA,NA,85.66666667,NA,LM
23,149,NA,55.3,0.014206256,0.001629224,1.425,16.751,31,NA,NA,1.299634427,NA,26.10517917,81.16666667,NA,L
23,154,NA,5.1,0,0,1.468,81.483,NA,NA,NA,1.593093347,NA,96.88716816,91.2,NA,UM
23,21,NA,13.3,15.41778994,13.72685329,1.18,13.456,31,NA,NA,1.341834544,NA,45.53068886,32.33333333,NA,LM
23,24,NA,20.4,0.627709573,0.178060317,0.696,62.496,30,NA,NA,1.227202419,NA,82.29841825,70,NA,UM
23,36,NA,7.6,NA,NA,0.922,93.592,NA,NA,NA,2.565652591,NA,86.47645369,NA,NA,H
23,114,NA,36.8,3.15016786,2.647379814,NA,17.568,53,NA,NA,2.736936824,NA,63.70937385,87.5,NA,L
23,170,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,171,NA,9.8,0,0,0.862,30.906,NA,NA,NA,2.262688344,NA,NA,95.66666667,NA,H
23,161,NA,3.5,2.323727641,6.256323019,1.169,17.742,NA,NA,NA,1.89593106,NA,78.88515144,75.66666667,NA,LM
23,169,NA,15.8,0,0,1.398,75.073,45,NA,NA,2.366241963,NA,51.80882538,87.66666667,NA,LM
23,164,NA,42.4,0.384062156,0.185316092,1.782,48.6,43,NA,NA,1.942789634,NA,49.69733454,83,NA,LM
23,163,NA,21.6,5.655046069,9.415420852,1.565,43.372,34,NA,NA,2.066928275,NA,35.22961636,83.66666667,NA,L
23,183,NA,7.8,4.739902112,10.29348185,0.955,25.128,43,NA,NA,1.402938951,NA,52.64025377,74.66666667,NA,LM
23,182,NA,18.5,0.024994301,0.000397819,1.532,46.731,13,NA,NA,1.434618099,NA,46.85938849,36.33333333,NA,L
23,181,NA,16.6,3.230355365,10.23652616,1.277,66.219,39,NA,NA,0.594325249,NA,73.29879278,63.4,NA,UM
23,184,NA,20.8,1.818310469,0.469954601,0.945,27.726,25,NA,NA,1.846649291,NA,81.30067747,97,NA,LM
23,237,NA,12.2,5.446579009,2.857191906,1.416,31.695,41,NA,NA,1.94857278,NA,77.08614994,83.83333333,NA,LM
23,51,NA,38.7,1.534950527,1.388158704,1.554,43.358,30,NA,NA,2.201237348,NA,31.77541004,77.5,NA,L
23,187,NA,4.5,0,0,1.19,23.104,NA,NA,NA,2.168043014,NA,70.83888804,99,NA,UM
23,188,NA,8.2,NA,NA,0.94,93.834,NA,NA,NA,1.67658773,NA,77.99300762,NA,NA,H
23,191,NA,5.1,0,0,0.689,64.785,NA,NA,NA,2.572251845,NA,70.0397664,91.83333333,NA,UM
23,202,NA,30.3,1.100737841,1.235261227,1.499,25.553,27,NA,NA,2.359217428,NA,39.8333756,89.2,NA,L
23,186,NA,20.4,0.873849599,0.974331247,1.126,35.954,39,NA,NA,1.856041771,NA,41.34081782,74.16666667,NA,LM
23,203,NA,9.3,0.871754377,0.622138047,0.79,95.603,73,NA,NA,1.291732637,NA,99.22613179,91,NA,H
23,204,NA,35.4,0.13050489,0.055207998,1.532,50.427,28,NA,NA,1.898916559,NA,87.89364641,98.66666667,NA,LM
23,214,NA,50.8,0.12815034,0.026920536,NA,38.546,16,NA,NA,1.795663014,NA,56.65923915,67.16666667,NA,L
23,226,NA,11,NA,NA,1.504,100,NA,NA,NA,3.514135841,NA,100,NA,NA,H
23,140,NA,11.4,0.617753681,0.521280178,1.5,100,NA,NA,NA,4.245602647,NA,100,93,NA,H
23,173,NA,11.7,0.097379891,0.129719491,1.529,97.62,NA,NA,NA,2.750058182,NA,98.0385,88,NA,H
23,192,NA,35.2,0.009245811,0.002040655,1.647,52.998,19,NA,NA,1.130183137,NA,98.66907795,97.33333333,NA,UM
23,230,NA,14.7,0.371260833,3.228574005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,168,NA,4.7,NA,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,206,NA,35.3,NA,NA,1.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,112,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,48,NA,39.6,5.176920398,11.64652821,1.195,73.561,17,NA,NA,1.765443025,NA,NA,52.66666667,NA,UM
23,229,NA,4.1,0,0,NA,100,NA,NA,NA,2.796262028,NA,81.67294814,98,NA,H
23,174,NA,5.5,NA,NA,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,155,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,146,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,96,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,97,NA,4.1,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,14,NA,9.1,6.122760625,6.015140854,1.533,87.858,NA,NA,NA,2.225716105,NA,98.12800031,98.2,NA,H
23,6,NA,10.2,NA,NA,NA,43.866,NA,NA,NA,2.772227958,NA,98.96311808,NA,NA,H
23,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,127,NA,11.3,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,133,NA,9.7,NA,NA,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,179,NA,NA,NA,NA,3.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,145,NA,NA,0.001669733,0.007411647,-0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,4,NA,19.7,0.384688778,0.319521233,0.643,92.347,38,NA,NA,NA,NA,NA,NA,NA,UM
24,19,NA,5.2,0.272160479,0.294657088,0.754,86.488,75,NA,NA,NA,NA,98.94705518,NA,NA,H
24,18,-3.561403836,10.5,1.410925586,2.31449519,2.498,59.256,71,NA,NA,NA,NA,99.70813395,NA,8.8,H
24,25,NA,66.1,0,0,2.017,89.743,44,NA,NA,NA,NA,98.21052476,NA,NA,H
24,134,NA,59.2,1.922566187,4.807850296,1.216,39.711,25,NA,NA,NA,NA,68.20104684,NA,NA,LM
24,28,NA,11.1,0.134477634,0.895647199,1.922,80.326,39,NA,NA,NA,NA,93.37461215,NA,NA,UM
24,33,-3.51894549,9.4,0.160736684,2.26225437,2.807,98.153,73,NA,NA,NA,NA,98.82453452,NA,19,H
24,42,NA,17.9,17.33413632,9.615691404,1.523,43.686,68,NA,NA,NA,NA,82.35432231,NA,NA,LM
24,37,NA,25,1.268650926,1.539139519,2.091,49.841,34,NA,NA,NA,NA,91.53207684,NA,NA,UM
24,27,NA,21.2,2.299603116,4.440048945,0.926,87.555,38,NA,NA,NA,NA,85.44600944,NA,NA,UM
24,201,NA,7.3,6.834851076,12.37019482,1.446,78.854,NA,NA,NA,NA,NA,99.79362552,NA,NA,H
24,30,-2.004118582,20.9,0.379426798,0.269458262,1.831,76.363,43,NA,NA,NA,NA,90.84586684,NA,24.2,UM
24,43,NA,41.9,0.501735725,0.099442294,0.802,31.877,42,NA,NA,NA,NA,31.92229266,NA,NA,L
24,90,NA,19.4,2.728455235,4.957848256,0.948,25.114,24,NA,NA,NA,NA,65.31073245,NA,NA,LM
24,86,NA,3.7,0.43421525,1.700141821,1.268,81.752,74,NA,NA,NA,NA,96.15544929,NA,NA,H
24,227,NA,24,2.474646516,6.063622234,0.407,87.912,67,NA,NA,NA,NA,98.81883675,NA,NA,H
24,232,-1.645360178,23.4,1.019719835,1.281051891,1.904,63.56,45,NA,NA,NA,NA,91.57237273,NA,NA,UM
24,101,-1.804188645,16.4,0.828097934,0.951033622,2.209,58.219,50,NA,NA,NA,NA,NA,NA,18.2,H
24,165,-1.119810563,22.5,0.220322003,0.002402213,1.237,66.911,52,NA,NA,NA,NA,95.1542833,NA,13.9,H
24,91,-2.534659949,11.9,0.267562104,0.811611311,2.394,74.377,56,NA,NA,NA,NA,97.31835118,NA,13.3,H
24,49,-4.379651357,8,0.300194574,0.323637889,2.219,88.367,90,NA,NA,NA,NA,99.66357747,NA,10.8,H
24,54,NA,19.1,8.142256769,11.09447511,0.736,64.57,36,NA,NA,NA,NA,80.54015566,NA,NA,UM
24,9,NA,39.2,0.000237073,0,0.655,42.967,30,NA,NA,NA,NA,90.86573611,NA,NA,LM
24,13,-3.343587946,7.1,0.067583761,1.274175447,1.961,69.609,74,NA,NA,NA,NA,97.30008457,NA,10.5,H
24,10,NA,23.2,1.707666051,1.597556258,1.455,22.661,38,NA,NA,NA,NA,28.66557796,NA,NA,L
24,59,-5.16527648,4.5,0.121547297,3.11687836,2.062,85.681,87,NA,NA,NA,NA,97.8200571,NA,22.6,H
24,56,-3.448127509,9.5,0.837915145,2.461530213,2.929,81.509,72,NA,NA,NA,NA,97.60310463,NA,10,H
24,68,NA,18.2,2.456397764,2.532680523,1.51,60.297,56,NA,NA,NA,NA,77.70155052,NA,NA,UM
24,50,-3.722754309,9.3,0.211144545,1.653710784,2.596,77.648,79,NA,NA,NA,NA,99.20649262,NA,NA,H
24,88,NA,33.2,1.165190573,0.938231243,0.996,58.615,43,NA,NA,NA,NA,50.2877248,NA,NA,LM
24,238,-0.78603046,15.3,0.792262872,0.513221846,1.04,80.357,52,NA,NA,NA,NA,98.00811639,NA,31.2,H
24,210,-2.093811548,13.6,0.098610816,0.080190722,2.142,72.552,42,NA,NA,NA,NA,97.16387646,NA,13.4,H
24,34,-4.988837593,4.7,0.851445786,7.601624181,1.201,93.992,74,NA,NA,NA,NA,99.69483168,NA,17.5,H
24,219,NA,41.1,2.71248263,3.11878646,0.79,35.872,40,NA,NA,NA,NA,77.79760503,NA,NA,LM
24,236,NA,14.1,9.482687181,11.47338586,1.085,57.934,34,NA,NA,NA,NA,77.46528936,NA,NA,UM
24,216,NA,43.9,0.233192782,0.084963692,2.37,76.807,25,NA,NA,NA,NA,94.09238972,NA,NA,LM
24,215,NA,58,0.074978882,0.020135563,2.147,71.354,23,NA,NA,NA,NA,84.46277515,NA,NA,UM
24,12,-4.20631212,8,0.347429634,4.299960914,1.764,64.183,77,NA,NA,NA,NA,92.20689584,NA,21.5,H
24,218,-1.713896661,13.9,0.952783063,0.856117937,2.135,71.657,56,NA,NA,NA,NA,94.30877495,NA,20,H
24,157,NA,9.5,2.670089307,3.638348542,1.335,91.955,73,NA,NA,NA,NA,99.37474756,NA,NA,H
24,221,NA,31.1,0.008988913,0,1.358,91.827,47,NA,NA,NA,NA,92.81091623,NA,NA,LM
24,102,NA,18.2,0.509936772,0.332862585,1.28,29.002,32,NA,NA,NA,NA,52.40769281,NA,NA,LM
24,75,NA,19.9,1.350560767,1.814656188,1.659,81.427,63,NA,NA,NA,NA,99.7088732,NA,NA,H
24,100,NA,64.9,0.005579056,0,2.275,100,42,NA,NA,NA,NA,100,NA,NA,H
24,106,NA,24.9,3.919740148,6.01852758,1.112,37.592,31,NA,NA,NA,NA,65.56439604,NA,NA,LM
24,104,-2.914014741,11.7,0.10646868,1.326662056,1.953,68.54,59,NA,NA,NA,NA,98.00239982,NA,13.4,H
24,107,NA,28.9,0.662589006,0.026584488,1.29,89.262,24,NA,NA,NA,NA,73.03453604,NA,NA,LM
24,108,NA,17.8,3.79198099,7.942033169,1.556,53.065,26,NA,NA,NA,NA,41.58223884,NA,NA,L
24,109,NA,32.8,0.000413152,1.63E-05,0.559,81.302,17,NA,NA,NA,NA,78.77005581,NA,NA,UM
24,110,-2.514454036,11.5,0.177921175,1.367339526,1.96,68.465,62,NA,NA,NA,NA,96.72687417,NA,16.2,H
24,113,-4.075035732,8.6,0.42725427,1.845860316,2.926,91.881,77,NA,NA,NA,NA,98.56084557,NA,17.6,H
24,124,NA,21.1,0.895736222,0.260274535,1.404,59.118,40,NA,NA,NA,NA,77.86877341,NA,NA,UM
24,116,NA,12,2.339835649,2.22965434,0.86,39.882,26,NA,NA,NA,NA,32.09836771,NA,NA,L
24,121,NA,20.5,2.388383706,1.594804025,0.816,17.98,34,NA,NA,NA,NA,49.62724755,NA,NA,L
24,122,NA,12.6,8.445433889,10.48622278,1.367,78.214,47,NA,NA,NA,NA,93.26577869,NA,NA,UM
24,123,NA,39.4,0.185050518,0.085575465,0.887,45.437,28,NA,NA,NA,NA,52.50724719,NA,NA,L
24,118,-3.66590833,11.3,0,0,1.955,94.875,51,NA,NA,NA,NA,97.58264013,NA,21.7,H
24,128,NA,14.5,0.574135605,2.331747892,0.595,40.81,50,NA,NA,NA,NA,99.99999955,NA,NA,UM
24,142,NA,10.9,1.231380838,0.846704298,1.249,81.3,31,NA,NA,NA,NA,81.95073191,NA,NA,UM
24,138,NA,14.4,0.03053099,0.025518588,2.143,43.173,39,NA,NA,NA,NA,88.00674145,NA,NA,UM
24,79,NA,18.7,4.36383635,3.971200934,1.865,68.164,45,NA,NA,NA,NA,87.83038912,NA,NA,UM
24,137,NA,29.1,4.96834565,6.705652602,1.436,31.771,23,NA,NA,NA,NA,73.71699986,NA,NA,LM
24,147,NA,33.1,9.896147633,4.717328859,1.132,21.451,34,NA,NA,NA,NA,65.81442434,NA,NA,LM
24,76,-4.239124923,9.6,0.110862075,1.627788047,2.601,92.886,80,NA,NA,NA,NA,99.0271687,NA,8.3,H
24,209,NA,7.9,2.018696774,6.186322239,1.319,86.884,87,NA,NA,NA,NA,97.7477637,NA,NA,H
24,150,NA,71.9,1.078275184,1.972755655,0.791,53.521,24,NA,NA,NA,NA,49.96739394,NA,NA,LM
24,152,-4.330348893,5.3,1.028131726,5.205911546,1.918,83.664,84,NA,NA,NA,NA,94.98836926,NA,14,H
24,7,NA,65.7,0.011824303,4.40E-05,1.055,87.75,44,NA,NA,NA,NA,95.65308338,NA,NA,H
24,23,NA,49.7,0.983066489,0.277776428,1.389,37.731,27,NA,NA,NA,NA,77.93872718,NA,NA,LM
24,135,NA,26.6,4.393252004,5.54496255,0.878,78.708,36,NA,NA,NA,NA,76.00734817,NA,NA,UM
24,233,NA,21.1,7.859138136,7.383079721,1.405,47.977,33,NA,NA,NA,NA,78.16634594,NA,NA,LM
24,38,-1.992713281,14.5,0.087177303,0.723759211,2.056,60.134,55,NA,NA,NA,NA,95.23182639,NA,22.3,H
24,156,-2.247243356,8.1,0.983067499,0.317249097,2.318,67.381,62,NA,NA,NA,NA,97.36689663,NA,17.1,H
24,94,NA,105.7,0,0,1.855,99.318,58,NA,NA,NA,NA,99.29068469,NA,NA,H
24,115,-1.205892701,15.9,0.360341806,0.437301677,1.949,54.489,46,NA,NA,NA,NA,91.58668543,NA,26.2,H
24,240,NA,6.7,0.371268883,1.283893416,2.261,75.126,28,NA,NA,NA,NA,84.78151626,NA,NA,UM
24,167,NA,73.3,0.011255776,0.000685095,1.745,84.729,51,NA,NA,NA,NA,93.48043039,NA,NA,H
24,162,NA,18.7,0.358779624,0.34953937,1.938,56.873,36,NA,NA,NA,NA,78.79862256,NA,NA,UM
24,207,NA,14.8,1.457655238,4.934145094,1.311,100,83,NA,NA,NA,NA,100,NA,NA,H
24,177,-2.474605192,13.8,0.268323938,0.220899134,2.018,53.909,53,NA,NA,NA,NA,95.80031996,NA,19.7,H
24,178,-3.372227728,13.3,1.202115272,1.487164498,2.435,55.751,56,NA,NA,NA,NA,96.02538418,NA,11,H
24,144,NA,16.9,0.303969933,0.101096874,1.094,68.335,43,NA,NA,NA,NA,85.92122241,NA,NA,UM
24,205,-2.212163706,9.9,0.424609123,0.246024535,2.489,81.304,60,NA,NA,NA,NA,97.87526618,NA,21.7,H
24,176,NA,23,2.211712458,2.327297281,1.004,19.026,36,NA,NA,NA,NA,83.37406666,NA,NA,LM
24,234,NA,41.1,0.05344155,0.002931872,0.773,35.956,22,NA,NA,NA,NA,37.84132865,NA,NA,L
24,158,-4.173328673,4.7,0.17899462,2.859172155,2.11,88.492,83,NA,NA,NA,NA,98.77891228,NA,9.6,H
24,159,NA,11.2,2.662503151,3.41906948,2.798,74.092,82,NA,NA,NA,NA,99.28302354,NA,NA,H
24,185,NA,24.6,2.427832216,3.525153828,1.014,52.889,36,NA,NA,NA,NA,82.06380299,NA,NA,UM
24,190,NA,26.3,0.010278427,0.002571663,2.291,70.214,40,NA,NA,NA,NA,89.02891312,NA,NA,LM
24,239,NA,27.5,0.65277306,0.344561838,1.244,77.022,36,NA,NA,NA,NA,93.70295972,NA,NA,UM
24,241,NA,13.1,0.107206973,0.223028724,1.931,69.919,33,NA,NA,NA,NA,90.17770103,NA,NA,LM
24,5,NA,68.6,0.001168067,0,1.482,87.543,67,NA,NA,NA,NA,99.38860553,NA,NA,H
24,220,NA,8.8,0.280020109,3.067354193,1.911,84.398,73,NA,NA,NA,NA,99.40508366,NA,NA,H
24,130,NA,5.8,0.519355652,1.394263275,1.217,83.084,69,NA,NA,NA,NA,98.82148337,NA,NA,H
24,200,NA,18.4,4.268091722,5.754346467,0.533,88.378,14,NA,NA,NA,NA,72.93363028,NA,NA,NA
24,222,NA,22.6,3.924538574,6.210902637,1.033,38.766,42,NA,NA,NA,NA,80.0464985,NA,NA,LM
24,223,NA,24.1,1.551221366,1.425137293,0.686,45.761,33,NA,NA,NA,NA,54.07315827,NA,NA,LM
24,92,NA,16,0.426610114,0.105054964,-0.49,32.395,23,NA,NA,NA,NA,46.73018534,NA,NA,LM
24,197,NA,21.9,4.783545291,3.185016001,0.916,52.666,24,NA,NA,NA,NA,79.85303822,NA,NA,UM
